file,class,method,line,cbo,wmc,rfc,loc,returns,variables,parameters,startLine,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,run/0,9,2,2,8,12,0,5,0,9,1,0,0,0,1,6,6,1,1,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,add/3[int,int,int],25,1,1,0,3,0,0,3,25,0,0,0,0,0,0,1,0,0,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,print/1[java.util.ArrayList<SkylineProblem.Skyline>],29,1,3,4,10,0,2,1,29,1,0,0,0,2,0,2,1,2,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/PasswordGen.java,PasswordGen,generatePassword/2[int,int],20,0,3,6,16,1,9,2,20,2,0,0,0,5,1,10,3,1,0,0,0,17
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/PasswordGen.java,PasswordGen,main/1[java.lang.String],15,1,1,2,4,0,1,1,15,0,0,0,0,1,2,1,1,0,0,0,0,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Armstrong.java,Armstrong,inputInt/1[java.lang.String],46,0,1,3,4,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Armstrong.java,Armstrong,main/1[java.lang.String[]],13,1,2,3,11,0,2,1,13,0,0,0,0,3,0,3,0,1,0,0,0,21
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Armstrong.java,Armstrong,checkIfANumberIsAmstrongOrNot/1[int],32,0,3,0,15,2,3,1,32,1,1,0,1,0,5,6,4,1,0,0,0,32
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TestCSVFile.java,TestCSVFile,testGetColumn/0,98,2,1,5,15,0,3,0,98,0,0,0,0,9,1,3,0,0,0,0,0,12
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TestCSVFile.java,TestCSVFile,testConstructor1/0,13,2,1,5,7,0,1,0,13,0,0,0,0,3,9,1,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TestCSVFile.java,TestCSVFile,testSet/0,125,1,1,0,2,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TestCSVFile.java,TestCSVFile,testConstructor3/0,32,2,1,4,6,0,1,0,32,0,0,0,0,3,8,1,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TestCSVFile.java,TestCSVFile,testFindRow/0,76,2,1,3,8,0,2,0,76,0,0,0,0,5,0,2,0,0,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TestCSVFile.java,TestCSVFile,testConstructor2/0,22,2,1,1,6,0,1,0,22,0,0,0,0,3,0,1,0,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TestCSVFile.java,TestCSVFile,testAddRowCommit/0,67,1,1,0,2,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TestCSVFile.java,TestCSVFile,testRemoving/0,116,2,1,0,3,0,1,0,116,0,0,0,0,1,0,1,0,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TestCSVFile.java,TestCSVFile,testIsPunctuation/0,40,2,1,2,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TestCSVFile.java,TestCSVFile,testCompile/0,45,2,1,4,12,0,1,0,45,0,0,0,0,9,0,1,1,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/TestCSVFile.java,TestCSVFile,testContains/0,86,2,1,4,9,0,2,0,86,0,0,0,0,6,0,2,0,0,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,MaxHeap/1[java.util.List<DataStructures.Heaps.HeapElement>],16,2,4,3,8,0,0,1,16,1,1,0,0,2,1,1,0,1,0,0,0,16
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,getElementKey/1[int],38,1,1,2,3,1,0,1,38,0,0,0,0,0,1,0,1,0,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,extractMax/0,77,2,1,2,5,1,1,0,77,0,0,0,0,0,2,1,0,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,getElement/0,112,3,2,1,8,1,0,0,112,0,0,1,0,1,0,0,0,1,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,getElement/1[int],31,1,3,2,4,1,0,1,31,0,0,0,2,1,2,0,1,0,0,0,0,25
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,deleteElement/1[int],91,2,10,10,13,0,0,1,91,0,0,1,8,2,7,0,6,1,0,0,0,23
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,insertElement/1[DataStructures.Heaps.HeapElement],84,2,1,3,4,0,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,toggleDown/1[int],60,2,4,6,15,0,2,1,60,1,0,0,7,0,16,5,16,2,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,toggleUp/1[int],50,2,2,5,7,0,1,1,50,1,0,0,0,0,4,2,4,1,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,swap/2[int,int],43,1,1,2,5,0,1,2,43,0,0,0,0,0,4,1,4,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RadixSort.java,Sorts.RadixSort,getMax/2[int,int],8,1,3,0,5,1,2,2,8,1,0,0,0,0,2,3,0,0,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RadixSort.java,Sorts.RadixSort,countSort/3[int,int,int],17,1,5,1,13,0,3,3,17,4,0,0,3,0,13,9,9,1,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RadixSort.java,Sorts.RadixSort,print/2[int,int],50,1,2,1,3,0,1,2,50,1,0,0,0,1,1,1,1,0,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RadixSort.java,Sorts.RadixSort,main/1[java.lang.String[]],58,1,1,2,6,0,2,1,58,0,0,0,0,0,8,2,0,0,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RadixSort.java,Sorts.RadixSort,radixsort/2[int,int],39,2,2,2,4,0,2,2,39,1,0,0,0,0,3,3,1,0,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,removeByIndex/1[int],110,2,3,2,6,0,1,1,110,0,0,0,0,0,1,1,0,1,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,printList/0,42,1,3,2,10,0,2,0,42,1,0,0,0,0,2,3,0,2,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,CursorLinkedList/0,36,0,1,0,5,0,0,0,36,0,0,0,0,0,3,3,0,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,indexOf/1[T],63,2,3,2,11,2,2,1,63,1,0,0,0,0,2,3,0,2,0,0,0,15
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,alloc/0,192,0,2,0,10,1,2,0,192,0,1,0,0,0,2,4,0,1,0,0,0,14
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,remove/1[T],120,2,4,3,24,0,5,1,120,1,0,0,0,0,1,9,0,3,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,get/1[int],87,1,5,0,15,2,3,1,87,1,1,0,0,0,3,4,0,3,0,0,0,25
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,append/1[T],167,2,3,2,15,0,2,1,167,1,1,0,0,0,3,7,0,1,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,free/1[int],156,1,1,0,7,0,2,1,156,0,0,0,0,0,0,5,0,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HeapElement.java,DataStructures.Heaps.HeapElement,getInfo/0,101,0,1,0,3,1,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HeapElement.java,DataStructures.Heaps.HeapElement,HeapElement/1[java.lang.Double],91,0,1,0,4,0,0,1,91,0,0,0,0,0,0,2,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HeapElement.java,DataStructures.Heaps.HeapElement,HeapElement/2[int,java.lang.Object],39,0,1,0,4,0,0,2,39,0,0,0,0,0,0,2,0,0,0,0,0,31
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HeapElement.java,DataStructures.Heaps.HeapElement,HeapElement/2[java.lang.Double,java.lang.Object],59,0,1,0,4,0,0,2,59,0,0,0,0,0,0,2,0,0,0,0,0,32
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HeapElement.java,DataStructures.Heaps.HeapElement,HeapElement/1[int],75,0,1,0,4,0,0,1,75,0,0,0,0,0,0,2,0,0,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HeapElement.java,DataStructures.Heaps.HeapElement,HeapElement/1[double],67,0,1,0,4,0,0,1,67,0,0,0,0,0,0,2,0,0,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HeapElement.java,DataStructures.Heaps.HeapElement,HeapElement/2[java.lang.Integer,java.lang.Object],49,0,1,0,4,0,0,2,49,0,0,0,0,0,0,2,0,0,0,0,0,32
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HeapElement.java,DataStructures.Heaps.HeapElement,getKey/0,108,0,1,0,3,1,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HeapElement.java,DataStructures.Heaps.HeapElement,HeapElement/1[java.lang.Integer],83,0,1,0,4,0,0,1,83,0,0,0,0,0,0,2,0,0,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HeapElement.java,DataStructures.Heaps.HeapElement,toString/0,114,0,1,1,3,1,0,0,114,0,0,0,0,2,0,0,1,0,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HeapElement.java,DataStructures.Heaps.HeapElement,equals/1[DataStructures.Heaps.HeapElement],123,1,1,1,3,1,0,1,123,0,1,0,2,0,0,0,0,0,0,0,0,16
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HeapElement.java,DataStructures.Heaps.HeapElement,HeapElement/2[double,java.lang.Object],29,0,1,0,4,0,0,2,29,0,0,0,0,0,0,2,0,0,0,0,0,31
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Graphs.java,Graphs,AdjacencyListGraph/0,8,1,1,0,3,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Graphs.java,Graphs,main/1[java.lang.String],116,1,1,2,12,0,1,1,116,0,0,0,0,0,16,1,0,0,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Graphs.java,Graphs,removeEdge/2[E,E],52,2,4,2,11,2,1,2,52,1,2,0,0,0,1,2,0,2,0,0,0,30
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Graphs.java,Graphs,toString/0,97,0,3,3,15,1,1,0,97,2,0,0,0,5,0,1,0,2,0,0,0,21
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Graphs.java,Graphs,addEdge/2[E,E],71,2,8,3,21,1,2,2,71,1,4,0,0,0,2,6,0,2,0,0,0,31
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Bag.java,Bags.Bag,Bag/0,24,0,1,0,4,0,0,0,24,0,0,0,0,0,1,2,0,0,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Bag.java,Bags.Bag,main/1[java.lang.String[]],109,1,2,5,13,0,1,1,109,1,0,0,0,6,0,1,1,1,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Bag.java,Bags.Bag,isEmpty/0,32,0,1,0,3,1,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Bag.java,Bags.Bag,iterator/0,73,2,1,0,3,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,13
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Bag.java,Bags.Bag,size/0,39,0,1,0,3,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Bag.java,Bags.Bag,add/1[Element],46,2,1,0,7,0,1,1,46,0,0,0,0,0,0,4,0,0,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Bag.java,Bags.Bag,contains/1[Element],60,2,3,4,9,2,1,1,60,1,0,0,0,0,0,1,0,2,0,0,0,17
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CombSort.java,Sorts.CombSort,sort/1[T],39,3,4,3,15,1,4,1,39,2,0,0,0,0,2,7,3,3,0,0,0,22
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CombSort.java,Sorts.CombSort,main/1[java.lang.String],68,2,1,3,7,0,2,1,68,0,0,0,0,1,18,2,0,0,0,0,0,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CombSort.java,Sorts.CombSort,nextGap/1[int],27,0,2,0,4,1,0,1,27,0,0,0,2,0,4,1,2,0,0,0,0,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ReverseString.java,ReverseString,reverse/1[java.lang.String],19,0,4,3,10,2,4,1,19,1,1,0,0,0,2,6,1,1,0,0,0,19
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ReverseString.java,ReverseString,main/1[java.lang.String],38,1,1,4,7,0,2,1,38,0,0,0,0,2,0,2,1,0,0,0,0,21
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,display/0,170,1,2,2,8,0,1,0,170,1,0,0,0,0,0,2,0,1,0,0,0,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,deleteHead/0,85,1,2,0,7,1,1,0,85,0,1,0,0,0,0,4,0,0,0,0,0,12
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,insertHead/1[int],52,2,2,1,7,0,1,1,52,0,0,0,0,0,0,5,0,0,0,0,0,18
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,insertOrdered/1[int],138,2,4,2,13,0,2,1,138,1,2,0,0,0,0,7,0,1,0,0,0,18
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,main/1[java.lang.String],221,1,1,6,17,0,1,1,221,0,0,0,0,0,8,1,0,0,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,deleteTail/0,99,1,2,0,9,1,1,0,99,0,1,0,0,0,0,4,0,1,0,0,0,12
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,displayLink/0,212,0,1,1,3,0,0,0,212,0,0,0,0,1,0,0,1,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,delete/1[int],115,2,4,2,10,0,1,1,115,1,2,0,0,0,0,4,0,1,0,0,0,18
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,insertTail/1[int],67,2,2,1,13,0,1,1,67,0,0,0,0,0,0,7,0,1,0,0,0,19
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,DoublyLinkedList/0,29,0,1,0,4,0,0,0,29,0,0,0,0,0,0,2,0,0,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,Link/1[int],205,0,1,0,3,0,0,1,205,0,0,0,0,0,0,1,0,0,0,0,0,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,DoublyLinkedList/1[int[]],40,2,3,1,6,0,0,1,40,1,1,0,0,0,0,0,0,1,0,0,0,27
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/DoublyLinkedList.java,Link,isEmpty/0,163,0,1,0,3,1,0,0,163,0,1,0,1,0,0,0,0,0,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineAlgorithm.java,SkylineAlgorithm,produceFinalSkyLine/2[java.util.ArrayList<SkylineAlgorithm.Point>,java.util.ArrayList<SkylineAlgorithm.Point>],97,1,9,4,25,1,4,2,97,3,2,0,0,0,8,6,3,3,0,0,0,49
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineAlgorithm.java,SkylineAlgorithm,getPoints/0,25,1,1,0,3,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,9
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineAlgorithm.java,SkylineAlgorithm,produceSubSkyLines/1[java.util.ArrayList<SkylineAlgorithm.Point>],47,2,7,7,30,3,6,1,47,1,2,0,0,0,10,6,1,3,0,0,0,62
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineAlgorithm.java,SkylineAlgorithm,SkylineAlgorithm/0,17,1,1,0,3,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,14
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BinaryTreeSort.java,Sorts.BinaryTreeSort,sort/1[T[]],68,3,2,2,8,1,2,1,68,1,0,0,0,0,2,2,0,1,0,0,0,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/BinaryTreeSort.java,Sorts.BinaryTreeSort,main/1[java.lang.String],81,2,1,4,10,0,5,1,81,0,0,0,0,13,20,5,0,0,0,0,0,11
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CocktailShakerSort.java,Sorts.CocktailShakerSort,main/1[java.lang.String[]],51,2,1,3,7,0,3,1,51,0,0,0,0,5,9,3,0,0,0,0,0,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CocktailShakerSort.java,Sorts.CocktailShakerSort,sort/1[T[]],20,2,6,2,25,1,7,1,20,3,0,0,0,0,8,11,6,3,0,0,0,25
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LinearSearch.java,Searches.LinearSearch,find/2[T[],T],35,1,3,1,8,2,1,2,35,1,1,0,0,0,3,1,0,2,0,0,0,18
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/LinearSearch.java,Searches.LinearSearch,main/1[java.lang.String[]],45,1,1,7,10,0,7,1,45,0,0,0,0,1,3,7,1,0,0,0,1,22
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SearchController.java,org.launchcode.controllers.SearchController,search/1[Model],20,2,1,1,4,1,0,1,20,0,0,0,0,3,0,0,0,0,0,0,0,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HEncoder.java,HEncoder,compress/1[java.lang.String],85,0,2,3,7,1,2,1,85,1,0,0,0,1,1,3,0,1,0,0,0,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HEncoder.java,HEncoder,HEncoder/1[java.lang.String],29,3,5,10,33,0,9,1,29,3,0,0,0,1,4,17,2,2,0,0,0,17
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HEncoder.java,HEncoder,traverse/2[HEncoder.Node,java.lang.String],72,2,3,3,9,1,0,2,72,0,2,0,0,2,0,0,2,1,0,0,0,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/HEncoder.java,HEncoder,decompress/1[java.lang.String],95,0,3,4,12,1,3,1,95,1,0,0,0,3,1,6,0,2,0,0,0,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/removeDuplicateFromString.java,removeDuplicateFromString,removeDuplicate/1[java.lang.String],29,0,5,7,13,2,3,1,29,1,2,0,0,1,2,3,0,2,0,0,0,35
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/removeDuplicateFromString.java,removeDuplicateFromString,main/1[java.lang.String[]],11,1,1,4,7,0,2,1,11,0,0,0,0,2,0,2,2,0,0,0,0,15
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Heap.java,DataStructures.Heaps.Heap,getElement/0,18,1,1,0,1,0,0,0,18,0,0,0,0,0,0,0,0,-1,0,0,0,21
